Julian Day,Ross,King Hakon,East Antarctica,Weddell,Bellinghausen
138,3.00058264812928,1.11192362724151,1.53389499994054,2.55291268377544,0.586348517089687
139,3.03182921553505,1.13823955472074,1.55488124018047,2.58610257137808,0.594615021597416
140,3.0552992904549,1.16469160973699,1.57674219757833,2.61453023121082,0.604350924548374
141,3.07484319532005,1.19733089816175,1.6100453799249,2.63495575415057,0.611704415501553
142,3.10075651818816,1.22338018848005,1.63521508695643,2.67102331850495,0.61953910822334
143,3.12048626614521,1.26505948240124,1.6552734200076,2.70534680284008,0.629642520135283
144,3.13643810840319,1.2835359377382,1.67812553221903,2.7381218533063,0.639329929274456
145,3.15230056687728,1.30117596854641,1.70290198680392,2.77340128407411,0.647368266874754
146,3.17926783391318,1.33640207921396,1.72803013751892,2.79973404560287,0.655515514162842
147,3.21472941122036,1.36719053562766,1.74866691864207,2.82039437174653,0.661126455351616
148,3.24761065773866,1.39907179306077,1.75817881314447,2.84442091818747,0.666257580280385
149,3.27695916874394,1.43485617028315,1.76911994203235,2.86672576811278,0.667437114886597
150,3.31205205450578,1.48389014208157,1.7853202995903,2.89165295301537,0.656752781630511
151,3.34770082739943,1.52551794838686,1.80009599728941,2.90644854250822,0.643831956121953
152,3.37234343714506,1.56706169131341,1.82153272792898,2.93344690316979,0.646681299325108
153,3.38168455994694,1.60200906179868,1.85072142586719,2.96743756310373,0.65327978663639
154,3.3921872793747,1.637386901736,1.8813509126481,2.98859400777125,0.666908423587588
155,3.42279146663155,1.67143501620924,1.90129469461562,3.00685317906627,0.676217252418496
156,3.44802608900995,1.7098701537641,1.91725946750917,3.02772640047331,0.694548681008155
157,3.46766644392056,1.76633138547072,1.93695191289473,3.04470630943514,0.71331476986708
158,3.48467228580609,1.82395113080025,1.94796501146184,3.0609737566644,0.733302518914467
159,3.49899183617805,1.88101625054471,1.9617619440732,3.07701691321135,0.761486047286808
160,3.50723642301862,1.91101054798065,1.97576222450133,3.08869922120266,0.783229677473204
161,3.52480260461386,1.94599873808634,1.99550777631763,3.09892037208573,0.794180634543497
162,3.53741726957756,1.98137891016532,2.0197741572092,3.11638609846528,0.806015146347335
163,3.55026884605415,2.01962047456671,2.04206602295043,3.13390388972697,0.825154984642912
164,3.57065792294687,2.04920416097166,2.05629244906352,3.15476193493257,0.83601586743831
165,3.58170379163498,2.07509917477621,2.07189240771117,3.17806010212678,0.851218056633205
166,3.60774279713858,2.10759497513319,2.08655944043023,3.20032183473157,0.860716896742889
167,3.62966377622063,2.16161454957216,2.1071294876367,3.22122961123677,0.865671246157265
168,3.64588929441503,2.2068513725532,2.11731834409059,3.23760265488616,0.873890913172657
169,3.6474034572012,2.2540433819156,2.13173507132937,3.24559516324346,0.889804681016244
170,3.6640811432556,2.30106529868182,2.14792075909595,3.25183375368547,0.904374888281145
